"DATA for Gaechter, Koelle, Quercia: Reciprocity and the Tragedies of Maintaining and Providing the Commons, Nature Human Behaviour",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
See README for list of variable labels and Methods for further details,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
experiment,session,cpp,id,groupid,mg,period,oneshot,strangers,partners,punishment,type,CC,FR,OT,c,b,c_other,lag_c_other,pgsize,pun,pun_received,pc,dev_pc,u,cc0,cc1,cc2,cc3,cc4,cc5,cc6,cc7,cc8,cc9,cc10,cc11,cc12,cc13,cc14,cc15,cc16,cc17,cc18,cc19,cc20
4,33,1,724,3304,3304,22,0,0,0,1,2,0,1,0,2,6,3,6,10,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,33,1,724,3304,3304,23,0,0,0,1,2,0,1,0,1,3,4,3,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,33,1,724,3304,3304,24,0,0,0,1,2,0,1,0,1,3,4,4,13,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,33,1,724,3304,3304,25,0,0,0,1,2,0,1,0,2,4,3,4,11,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,33,1,724,3304,3304,26,0,0,0,1,2,0,1,0,2,3,2,3,9,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,33,1,724,3304,3304,27,0,0,0,1,2,0,1,0,2,2,2,2,8,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,33,1,725,3305,3305,1,0,0,0,1,1,1,0,0,10,10,4,,21,2,0,10,0,10,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
4,33,1,725,3305,3305,2,0,0,0,1,1,1,0,0,5,5,5,4,20,0,0,5,0,10,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
4,33,1,725,3305,3305,3,0,0,0,1,1,1,0,0,5,5,4,5,17,0,0,5,0,10,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
4,33,1,725,3305,3305,4,0,0,0,1,1,1,0,0,5,4,4,4,17,0,0,4,1,10,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
4,33,1,725,3305,3305,5,0,0,0,1,1,1,0,0,5,4,4,4,16,1,0,4,1,10,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
4,33,1,725,3305,3305,6,0,0,0,1,1,1,0,0,5,4,3,4,15,0,0,4,1,10,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
4,33,1,725,3305,3305,7,0,0,0,1,1,1,0,0,4,3,3,3,14,1,0,3,1,10,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
4,33,1,725,3305,3305,8,0,0,0,1,1,1,0,0,4,3,4,3,15,0,0,3,1,10,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
4,33,1,725,3305,3305,9,0,0,0,1,1,1,0,0,4,4,4,4,16,0,0,4,0,10,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
4,33,1,725,3305,3305,10,0,0,0,1,1,1,0,0,4,4,5,4,18,0,0,4,0,10,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
4,33,1,725,3305,3305,11,0,0,0,1,1,1,0,0,5,5,4,5,18,0,0,5,0,10,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
4,33,1,725,3305,3305,12,0,0,0,1,1,1,0,0,5,4,4,4,18,0,0,4,1,10,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
4,33,1,725,3305,3305,13,0,0,0,1,1,1,0,0,5,4,4,4,17,0,0,4,1,10,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
4,33,1,725,3305,3305,14,0,0,0,1,1,1,0,0,5,4,4,4,18,0,0,4,1,10,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
4,33,1,725,3305,3305,15,0,0,0,1,1,1,0,0,5,5,5,4,20,0,0,5,0,10,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
4,33,1,725,3305,3305,16,0,0,0,1,1,1,0,0,5,5,5,5,21,0,0,5,0,10,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
4,33,1,725,3305,3305,17,0,0,0,1,1,1,0,0,6,5,6,5,24,0,0,5,1,10,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
4,33,1,725,3305,3305,18,0,0,0,1,1,1,0,0,6,6,6,6,25,0,0,6,0,10,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
4,33,1,725,3305,3305,19,0,0,0,1,1,1,0,0,7,7,7,6,28,0,0,7,0,10,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
4,33,1,725,3305,3305,20,0,0,0,1,1,1,0,0,8,8,8,7,31,0,0,8,0,10,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
4,33,1,725,3305,3305,21,0,0,0,1,1,1,0,0,9,9,8,8,33,0,0,9,0,10,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
4,33,1,725,3305,3305,22,0,0,0,1,1,1,0,0,9,9,9,8,35,0,0,9,0,10,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
4,33,1,725,3305,3305,23,0,0,0,1,1,1,0,0,9,9,9,9,37,0,0,9,0,10,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
4,33,1,725,3305,3305,24,0,0,0,1,1,1,0,0,10,10,10,9,41,0,0,10,0,10,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
4,33,1,725,3305,3305,25,0,0,0,1,1,1,0,0,11,11,11,10,43,0,0,11,0,10,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
4,33,1,725,3305,3305,26,0,0,0,1,1,1,0,0,11,11,12,11,46,0,0,11,0,10,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
4,33,1,725,3305,3305,27,0,0,0,1,1,1,0,0,12,12,12,12,48,0,0,12,0,10,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
4,33,1,726,3306,3306,1,0,0,0,1,1,1,0,0,15,14,9,,41,1,0,12,3,16,0,0,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,16,16
4,33,1,726,3306,3306,2,0,0,0,1,1,1,0,0,15,12,9,9,43,3,0,10,5,16,0,0,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,16,16
4,33,1,726,3306,3306,3,0,0,0,1,1,1,0,0,15,10,10,9,45,3,1,8,7,16,0,0,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,16,16
4,33,1,726,3306,3306,4,0,0,0,1,1,1,0,0,15,10,13,10,55,2,1,8,7,16,0,0,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,16,16
4,33,1,726,3306,3306,5,0,0,0,1,1,1,0,0,17,12,16,13,66,1,2,10,7,16,0,0,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,16,16
4,33,1,726,3306,3306,6,0,0,0,1,1,1,0,0,20,16,18,16,75,1,1,14,6,16,0,0,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,16,16
4,33,1,726,3306,3306,7,0,0,0,1,1,1,0,0,20,19,16,18,69,4,1,16,4,16,0,0,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,16,16
4,33,1,726,3306,3306,8,0,0,0,1,1,1,0,0,20,19,19,16,77,1,2,16,4,16,0,0,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,16,16
4,33,1,726,3306,3306,9,0,0,0,1,1,1,0,0,20,19,20,19,80,0,1,16,4,16,0,0,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,16,16
4,33,1,726,3306,3306,10,0,0,0,1,1,1,0,0,20,20,20,20,80,0,0,16,4,16,0,0,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,16,16
4,33,1,726,3306,3306,11,0,0,0,1,1,1,0,0,20,20,20,20,80,0,0,16,4,16,0,0,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,16,16
4,33,1,726,3306,3306,12,0,0,0,1,1,1,0,0,20,20,18,20,75,3,0,16,4,16,0,0,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,16,16
4,33,1,726,3306,3306,13,0,0,0,1,1,1,0,0,20,20,19,18,78,2,0,16,4,16,0,0,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,16,16
4,33,1,726,3306,3306,14,0,0,0,1,1,1,0,0,20,20,20,19,80,0,0,16,4,16,0,0,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,16,16
4,33,1,726,3306,3306,15,0,0,0,1,1,1,0,0,20,20,20,20,80,0,0,16,4,16,0,0,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,16,16
4,33,1,726,3306,3306,16,0,0,0,1,1,1,0,0,20,20,20,20,80,0,0,16,4,16,0,0,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,16,16
4,33,1,726,3306,3306,17,0,0,0,1,1,1,0,0,20,20,20,20,79,1,0,16,4,16,0,0,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,16,16
4,33,1,726,3306,3306,18,0,0,0,1,1,1,0,0,20,20,20,20,80,0,0,16,4,16,0,0,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,16,16
4,33,1,726,3306,3306,19,0,0,0,1,1,1,0,0,20,20,20,20,80,0,0,16,4,16,0,0,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,16,16
4,33,1,726,3306,3306,20,0,0,0,1,1,1,0,0,20,20,20,20,80,0,0,16,4,16,0,0,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,16,16
4,33,1,726,3306,3306,21,0,0,0,1,1,1,0,0,20,20,20,20,80,0,0,16,4,16,0,0,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,16,16
4,33,1,726,3306,3306,22,0,0,0,1,1,1,0,0,20,20,20,20,80,0,0,16,4,16,0,0,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,16,16
4,33,1,726,3306,3306,23,0,0,0,1,1,1,0,0,20,20,20,20,80,0,0,16,4,16,0,0,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,16,16
4,33,1,726,3306,3306,24,0,0,0,1,1,1,0,0,20,20,20,20,80,0,0,16,4,16,0,0,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,16,16
4,33,1,726,3306,3306,25,0,0,0,1,1,1,0,0,20,20,20,20,80,0,0,16,4,16,0,0,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,16,16
4,33,1,726,3306,3306,26,0,0,0,1,1,1,0,0,20,20,20,20,80,0,0,16,4,16,0,0,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,16,16
4,33,1,726,3306,3306,27,0,0,0,1,1,1,0,0,20,20,20,20,80,0,0,16,4,16,0,0,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,16,16
4,33,1,727,3307,3307,1,0,0,0,1,3,0,0,1,8,9,13,,46,5,1,1,7,2,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
4,33,1,727,3307,3307,2,0,0,0,1,3,0,0,1,6,11,13,13,45,1,2,0,6,2,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
4,33,1,727,3307,3307,3,0,0,0,1,3,0,0,1,8,13,14,13,50,3,2,0,8,2,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
4,33,1,727,3307,3307,4,0,0,0,1,3,0,0,1,8,13,14,14,50,3,1,0,8,2,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
4,33,1,727,3307,3307,5,0,0,0,1,3,0,0,1,8,14,15,14,54,3,2,0,8,2,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
4,33,1,727,3307,3307,6,0,0,0,1,3,0,0,1,8,13,15,15,53,3,2,0,8,2,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
4,33,1,727,3307,3307,7,0,0,0,1,3,0,0,1,12,14,12,15,49,3,1,0,12,2,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
4,33,1,727,3307,3307,8,0,0,0,1,3,0,0,1,8,15,12,12,43,2,1,0,8,2,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
4,33,1,727,3307,3307,9,0,0,0,1,3,0,0,1,7,12,9,12,35,4,1,0,7,2,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
4,33,1,727,3307,3307,10,0,0,0,1,3,0,0,1,2,12,9,9,28,3,3,0,2,2,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
4,33,1,727,3307,3307,11,0,0,0,1,3,0,0,1,10,9,6,9,27,3,0,1,9,2,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
4,33,1,727,3307,3307,12,0,0,0,1,3,0,0,1,5,7,7,6,27,2,1,1,4,2,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
4,33,1,727,3307,3307,13,0,0,0,1,3,0,0,1,5,7,8,7,29,1,2,1,4,2,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
4,33,1,727,3307,3307,14,0,0,0,1,3,0,0,1,5,9,7,8,26,2,0,1,4,2,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
4,33,1,727,3307,3307,15,0,0,0,1,3,0,0,1,5,8,5,7,21,2,0,1,4,2,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
4,33,1,727,3307,3307,16,0,0,0,1,3,0,0,1,5,7,2,5,12,4,0,1,4,2,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
4,33,1,727,3307,3307,17,0,0,0,1,3,0,0,1,0,2,5,2,14,2,2,0,0,2,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
4,33,1,727,3307,3307,18,0,0,0,1,3,0,0,1,4,6,5,5,20,0,3,1,3,2,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
4,33,1,727,3307,3307,19,0,0,0,1,3,0,0,1,6,7,4,5,19,1,0,1,5,2,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
4,33,1,727,3307,3307,20,0,0,0,1,3,0,0,1,7,9,6,4,26,1,1,1,6,2,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
4,33,1,727,3307,3307,21,0,0,0,1,3,0,0,1,5,8,7,6,26,0,3,1,4,2,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
4,33,1,727,3307,3307,22,0,0,0,1,3,0,0,1,7,7,5,7,23,1,0,1,6,2,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
4,33,1,727,3307,3307,23,0,0,0,1,3,0,0,1,7,7,5,5,21,2,0,1,6,2,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
4,33,1,727,3307,3307,24,0,0,0,1,3,0,0,1,7,7,5,5,23,1,0,1,6,2,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
4,33,1,727,3307,3307,25,0,0,0,1,3,0,0,1,7,6,6,5,24,1,0,1,6,2,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
4,33,1,727,3307,3307,26,0,0,0,1,3,0,0,1,7,7,5,6,22,1,0,1,6,2,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
4,33,1,727,3307,3307,27,0,0,0,1,3,0,0,1,7,5,5,5,23,1,0,1,6,2,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
4,33,1,728,3308,3308,1,0,0,0,1,1,1,0,0,10,8,15,,55,0,1,8,2,10,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,20,20,20,20
4,33,1,728,3308,3308,2,0,0,0,1,1,1,0,0,10,8,19,15,68,0,3,8,2,10,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,20,20,20,20
4,33,1,728,3308,3308,3,0,0,0,1,1,1,0,0,18,15,20,19,78,0,3,15,3,10,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,20,20,20,20
4,33,1,728,3308,3308,4,0,0,0,1,1,1,0,0,20,20,20,20,80,0,0,20,0,10,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,20,20,20,20
4,33,1,728,3308,3308,5,0,0,0,1,1,1,0,0,20,20,20,20,80,0,0,20,0,10,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,20,20,20,20
4,33,1,728,3308,3308,6,0,0,0,1,1,1,0,0,20,20,20,20,80,0,0,20,0,10,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,20,20,20,20
4,33,1,728,3308,3308,7,0,0,0,1,1,1,0,0,20,20,20,20,80,0,0,20,0,10,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,20,20,20,20
4,33,1,728,3308,3308,8,0,0,0,1,1,1,0,0,20,20,20,20,80,0,0,20,0,10,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,20,20,20,20
4,33,1,728,3308,3308,9,0,0,0,1,1,1,0,0,20,20,20,20,80,0,0,20,0,10,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,20,20,20,20
4,33,1,728,3308,3308,10,0,0,0,1,1,1,0,0,20,20,20,20,80,0,0,20,0,10,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,20,20,20,20
4,33,1,728,3308,3308,11,0,0,0,1,1,1,0,0,20,20,20,20,80,0,0,20,0,10,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,20,20,20,20
4,33,1,728,3308,3308,12,0,0,0,1,1,1,0,0,20,20,20,20,80,0,0,20,0,10,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,20,20,20,20
4,33,1,728,3308,3308,13,0,0,0,1,1,1,0,0,20,20,20,20,80,0,0,20,0,10,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,20,20,20,20
4,33,1,728,3308,3308,14,0,0,0,1,1,1,0,0,20,20,20,20,80,0,0,20,0,10,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,20,20,20,20
4,33,1,728,3308,3308,15,0,0,0,1,1,1,0,0,20,20,20,20,80,0,0,20,0,10,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,20,20,20,20
4,33,1,728,3308,3308,16,0,0,0,1,1,1,0,0,20,20,20,20,80,0,0,20,0,10,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,20,20,20,20
4,33,1,728,3308,3308,17,0,0,0,1,1,1,0,0,20,20,20,20,80,0,0,20,0,10,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,20,20,20,20
4,33,1,728,3308,3308,18,0,0,0,1,1,1,0,0,20,20,20,20,80,0,0,20,0,10,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,20,20,20,20
4,33,1,728,3308,3308,19,0,0,0,1,1,1,0,0,20,20,20,20,80,0,0,20,0,10,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,20,20,20,20
4,33,1,728,3308,3308,20,0,0,0,1,1,1,0,0,20,20,20,20,80,0,0,20,0,10,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,20,20,20,20
4,33,1,728,3308,3308,21,0,0,0,1,1,1,0,0,20,20,20,20,80,0,0,20,0,10,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,20,20,20,20
4,33,1,728,3308,3308,22,0,0,0,1,1,1,0,0,20,20,20,20,80,0,0,20,0,10,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,20,20,20,20
4,33,1,728,3308,3308,23,0,0,0,1,1,1,0,0,20,20,20,20,80,0,0,20,0,10,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,20,20,20,20
4,33,1,728,3308,3308,24,0,0,0,1,1,1,0,0,20,20,20,20,80,0,0,20,0,10,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,20,20,20,20
4,33,1,728,3308,3308,25,0,0,0,1,1,1,0,0,20,20,20,20,80,0,0,20,0,10,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,20,20,20,20
4,33,1,728,3308,3308,26,0,0,0,1,1,1,0,0,20,20,20,20,80,0,0,20,0,10,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,20,20,20,20
4,33,1,728,3308,3308,27,0,0,0,1,1,1,0,0,20,20,20,20,80,0,0,20,0,10,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,20,20,20,20
4,33,1,729,3301,3301,1,0,0,0,1,2,0,1,0,1,5,4,,14,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,33,1,729,3301,3301,2,0,0,0,1,2,0,1,0,1,2,3,4,11,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,33,1,729,3301,3301,3,0,0,0,1,2,0,1,0,0,2,2,3,7,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,33,1,729,3301,3301,4,0,0,0,1,2,0,1,0,0,2,0,2,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,33,1,729,3301,3301,5,0,0,0,1,2,0,1,0,0,2,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,33,1,729,3301,3301,6,0,0,0,1,2,0,1,0,1,2,0,0,1,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,33,1,729,3301,3301,7,0,0,0,1,2,0,1,0,1,0,0,0,1,5,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,33,1,729,3301,3301,8,0,0,0,1,2,0,1,0,1,0,7,0,21,5,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,33,1,729,3301,3301,9,0,0,0,1,2,0,1,0,0,0,5,7,15,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,33,1,729,3301,3301,10,0,0,0,1,2,0,1,0,1,3,0,5,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,33,1,729,3301,3301,11,0,0,0,1,2,0,1,0,1,1,0,0,2,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,33,1,729,3301,3301,12,0,0,0,1,2,0,1,0,10,3,0,0,10,0,2,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,33,1,729,3301,3301,13,0,0,0,1,2,0,1,0,5,0,7,0,25,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,33,1,729,3301,3301,14,0,0,0,1,2,0,1,0,5,0,3,7,15,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,33,1,729,3301,3301,15,0,0,0,1,2,0,1,0,5,3,3,3,15,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,33,1,729,3301,3301,16,0,0,0,1,2,0,1,0,10,4,3,3,18,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,33,1,729,3301,3301,17,0,0,0,1,2,0,1,0,5,3,4,3,16,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,33,1,729,3301,3301,18,0,0,0,1,2,0,1,0,6,3,3,4,16,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,33,1,729,3301,3301,19,0,0,0,1,2,0,1,0,6,3,3,3,14,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,33,1,729,3301,3301,20,0,0,0,1,2,0,1,0,6,3,3,3,14,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,33,1,729,3301,3301,21,0,0,0,1,2,0,1,0,10,4,2,3,17,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,33,1,729,3301,3301,22,0,0,0,1,2,0,1,0,10,4,4,2,23,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,33,1,729,3301,3301,23,0,0,0,1,2,0,1,0,10,0,4,4,22,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,33,1,729,3301,3301,24,0,0,0,1,2,0,1,0,10,4,4,4,21,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,33,1,729,3301,3301,25,0,0,0,1,2,0,1,0,10,0,4,4,21,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,33,1,729,3301,3301,26,0,0,0,1,2,0,1,0,10,4,3,4,18,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,33,1,729,3301,3301,27,0,0,0,1,2,0,1,0,10,4,3,3,18,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,33,1,730,3302,3302,1,0,0,0,1,2,0,1,0,15,8,12,,50,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,33,1,730,3302,3302,2,0,0,0,1,2,0,1,0,10,15,12,12,45,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,33,1,730,3302,3302,3,0,0,0,1,2,0,1,0,18,13,11,12,51,15,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
