"DATA for Gaechter, Koelle, Quercia: Reciprocity and the Tragedies of Maintaining and Providing the Commons, Nature Human Behaviour",,,,,,,,,,,,,,
See README for list of variable labels and Methods for further details,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
session,cpp,id,mg,period,type,CC,FR,OT,c,c_other,pos_dev,neg_dev,avg_other_two,pun
6,0,152,41,25,2,0,1,0,4,6,2,0,5,0
6,0,159,41,25,3,0,0,1,4,4,0,0,6,0
6,0,159,41,25,3,0,0,1,4,6,2,0,5,0
6,0,159,41,25,3,0,0,1,4,6,2,0,5,0
6,0,166,41,25,1,1,0,0,6,6,0,0,4,0
6,0,166,41,25,1,1,0,0,6,4,0,2,5,0
6,0,166,41,25,1,1,0,0,6,4,0,2,5,0
6,0,145,41,26,1,1,0,0,6,4,0,2,4,0
6,0,145,41,26,1,1,0,0,6,2,0,4,5,0
6,0,145,41,26,1,1,0,0,6,6,0,0,3,0
6,0,152,41,26,2,0,1,0,4,2,0,2,6,1
6,0,152,41,26,2,0,1,0,4,6,2,0,4,0
6,0,152,41,26,2,0,1,0,4,6,2,0,4,0
6,0,159,41,26,3,0,0,1,2,4,2,0,6,0
6,0,159,41,26,3,0,0,1,2,6,4,0,5,0
6,0,159,41,26,3,0,0,1,2,6,4,0,5,0
6,0,166,41,26,1,1,0,0,6,2,0,4,5,0
6,0,166,41,26,1,1,0,0,6,4,0,2,4,0
6,0,166,41,26,1,1,0,0,6,6,0,0,3,0
6,0,145,41,27,1,1,0,0,5,4,0,1,4,0
6,0,145,41,27,1,1,0,0,5,3,0,2,4.5,0
6,0,145,41,27,1,1,0,0,5,5,0,0,3.5,0
6,0,152,41,27,2,0,1,0,3,5,2,0,4.5,0
6,0,152,41,27,2,0,1,0,3,4,1,0,5,0
6,0,152,41,27,2,0,1,0,3,5,2,0,4.5,0
6,0,159,41,27,3,0,0,1,4,3,0,1,5,0
6,0,159,41,27,3,0,0,1,4,5,1,0,4,0
6,0,159,41,27,3,0,0,1,4,5,1,0,4,0
6,0,166,41,27,1,1,0,0,5,4,0,1,4,0
6,0,166,41,27,1,1,0,0,5,5,0,0,3.5,0
6,0,166,41,27,1,1,0,0,5,3,0,2,4.5,0
6,0,146,42,1,1,1,0,0,20,5,0,15,6,0
6,0,146,42,1,1,1,0,0,20,0,0,20,8.5,5
6,0,146,42,1,1,1,0,0,20,12,0,8,2.5,0
6,0,153,42,1,3,0,0,1,12,0,0,12,12.5,0
6,0,153,42,1,3,0,0,1,12,5,0,7,10,0
6,0,153,42,1,3,0,0,1,12,20,8,0,2.5,0
6,0,160,42,1,2,0,1,0,0,5,5,0,16,0
6,0,160,42,1,2,0,1,0,0,20,20,0,8.5,0
6,0,160,42,1,2,0,1,0,0,12,12,0,12.5,0
6,0,167,42,1,2,0,1,0,5,0,0,5,16,4
6,0,167,42,1,2,0,1,0,5,20,15,0,6,0
6,0,167,42,1,2,0,1,0,5,12,7,0,10,0
6,0,146,42,2,1,1,0,0,15,10,0,5,8.5,1
6,0,146,42,2,1,1,0,0,15,13,0,2,7,0
6,0,146,42,2,1,1,0,0,15,4,0,11,11.5,3
6,0,153,42,2,3,0,0,1,13,10,0,3,9.5,0
6,0,153,42,2,3,0,0,1,13,15,2,0,7,0
6,0,153,42,2,3,0,0,1,13,4,0,9,12.5,0
6,0,160,42,2,2,0,1,0,10,15,5,0,8.5,0
6,0,160,42,2,2,0,1,0,10,13,3,0,9.5,0
6,0,160,42,2,2,0,1,0,10,4,0,6,14,3
6,0,167,42,2,2,0,1,0,4,13,9,0,12.5,1
6,0,167,42,2,2,0,1,0,4,10,6,0,14,1
6,0,167,42,2,2,0,1,0,4,15,11,0,11.5,1
6,0,146,42,3,1,1,0,0,20,6,0,14,8,3
6,0,146,42,3,1,1,0,0,20,8,0,12,7,2
6,0,146,42,3,1,1,0,0,20,8,0,12,7,2
6,0,153,42,3,3,0,0,1,6,8,2,0,14,1
6,0,153,42,3,3,0,0,1,6,20,14,0,8,0
6,0,153,42,3,3,0,0,1,6,8,2,0,14,0
6,0,160,42,3,2,0,1,0,8,8,0,0,13,0
6,0,160,42,3,2,0,1,0,8,20,12,0,7,0
6,0,160,42,3,2,0,1,0,8,6,0,2,14,0
6,0,167,42,3,2,0,1,0,8,6,0,2,14,1
6,0,167,42,3,2,0,1,0,8,20,12,0,7,0
6,0,167,42,3,2,0,1,0,8,8,0,0,13,0
6,0,146,42,4,1,1,0,0,10,9,0,1,8.5,0
6,0,146,42,4,1,1,0,0,10,10,0,0,8,0
6,0,146,42,4,1,1,0,0,10,7,0,3,9.5,2
6,0,153,42,4,3,0,0,1,10,7,0,3,9.5,1
6,0,153,42,4,3,0,0,1,10,9,0,1,8.5,0
6,0,153,42,4,3,0,0,1,10,10,0,0,8,0
6,0,160,42,4,2,0,1,0,7,9,2,0,10,0
6,0,160,42,4,2,0,1,0,7,10,3,0,9.5,0
6,0,160,42,4,2,0,1,0,7,10,3,0,9.5,0
6,0,167,42,4,2,0,1,0,9,10,1,0,8.5,1
6,0,167,42,4,2,0,1,0,9,7,0,2,10,1
6,0,167,42,4,2,0,1,0,9,10,1,0,8.5,1
6,0,146,42,5,1,1,0,0,14,9,0,5,11.5,1
6,0,146,42,5,1,1,0,0,14,10,0,4,11,1
6,0,146,42,5,1,1,0,0,14,13,0,1,9.5,0
6,0,153,42,5,3,0,0,1,13,14,1,0,9.5,0
6,0,153,42,5,3,0,0,1,13,10,0,3,11.5,0
6,0,153,42,5,3,0,0,1,13,9,0,4,12,0
6,0,160,42,5,2,0,1,0,9,10,1,0,13.5,1
6,0,160,42,5,2,0,1,0,9,13,4,0,12,0
6,0,160,42,5,2,0,1,0,9,14,5,0,11.5,0
6,0,167,42,5,2,0,1,0,10,9,0,1,13.5,0
6,0,167,42,5,2,0,1,0,10,14,4,0,11,0
6,0,167,42,5,2,0,1,0,10,13,3,0,11.5,0
6,0,146,42,6,1,1,0,0,16,9,0,7,13,3
6,0,146,42,6,1,1,0,0,16,14,0,2,10.5,0
6,0,146,42,6,1,1,0,0,16,12,0,4,11.5,1
6,0,153,42,6,3,0,0,1,14,16,2,0,10.5,0
6,0,153,42,6,3,0,0,1,14,12,0,2,12.5,0
6,0,153,42,6,3,0,0,1,14,9,0,5,14,1
6,0,160,42,6,2,0,1,0,9,16,7,0,13,0
6,0,160,42,6,2,0,1,0,9,12,3,0,15,1
6,0,160,42,6,2,0,1,0,9,14,5,0,14,0
6,0,167,42,6,2,0,1,0,12,14,2,0,12.5,0
6,0,167,42,6,2,0,1,0,12,16,4,0,11.5,0
6,0,167,42,6,2,0,1,0,12,9,0,3,15,0
6,0,146,42,7,1,1,0,0,15,11,0,4,5.5,0
6,0,146,42,7,1,1,0,0,15,0,0,15,11,5
6,0,146,42,7,1,1,0,0,15,11,0,4,5.5,0
6,0,153,42,7,3,0,0,1,11,11,0,0,7.5,0
6,0,153,42,7,3,0,0,1,11,15,4,0,5.5,0
6,0,153,42,7,3,0,0,1,11,0,0,11,13,1
6,0,160,42,7,2,0,1,0,11,15,4,0,5.5,0
6,0,160,42,7,2,0,1,0,11,0,0,11,13,3
6,0,160,42,7,2,0,1,0,11,11,0,0,7.5,0
6,0,167,42,7,2,0,1,0,0,11,11,0,13,0
6,0,167,42,7,2,0,1,0,0,11,11,0,13,0
6,0,167,42,7,2,0,1,0,0,15,15,0,11,0
6,0,146,42,8,1,1,0,0,10,15,5,0,10.5,0
6,0,146,42,8,1,1,0,0,10,13,3,0,11.5,0
6,0,146,42,8,1,1,0,0,10,8,0,2,14,2
6,0,153,42,8,3,0,0,1,15,13,0,2,9,0
6,0,153,42,8,3,0,0,1,15,10,0,5,10.5,0
6,0,153,42,8,3,0,0,1,15,8,0,7,11.5,0
6,0,160,42,8,2,0,1,0,8,13,5,0,12.5,0
6,0,160,42,8,2,0,1,0,8,10,2,0,14,1
6,0,160,42,8,2,0,1,0,8,15,7,0,11.5,0
6,0,167,42,8,2,0,1,0,13,10,0,3,11.5,0
6,0,167,42,8,2,0,1,0,13,8,0,5,12.5,0
6,0,167,42,8,2,0,1,0,13,15,2,0,9,0
6,0,146,42,9,1,1,0,0,13,8,0,5,10,2
6,0,146,42,9,1,1,0,0,13,11,0,2,8.5,1
6,0,146,42,9,1,1,0,0,13,9,0,4,9.5,1
6,0,153,42,9,3,0,0,1,9,11,2,0,10.5,0
6,0,153,42,9,3,0,0,1,9,13,4,0,9.5,0
6,0,153,42,9,3,0,0,1,9,8,0,1,12,0
6,0,160,42,9,2,0,1,0,8,9,1,0,12,1
6,0,160,42,9,2,0,1,0,8,13,5,0,10,0
6,0,160,42,9,2,0,1,0,8,11,3,0,11,0
6,0,167,42,9,2,0,1,0,11,13,2,0,8.5,0
6,0,167,42,9,2,0,1,0,11,9,0,2,10.5,0
6,0,167,42,9,2,0,1,0,11,8,0,3,11,1
6,0,146,42,10,1,1,0,0,11,9,0,2,7.5,2
6,0,146,42,10,1,1,0,0,11,10,0,1,7,2
6,0,146,42,10,1,1,0,0,11,5,0,6,9.5,5
6,0,153,42,10,3,0,0,1,10,5,0,5,10,1
6,0,153,42,10,3,0,0,1,10,9,0,1,8,0
6,0,153,42,10,3,0,0,1,10,11,1,0,7,0
6,0,160,42,10,2,0,1,0,5,9,4,0,10.5,1
6,0,160,42,10,2,0,1,0,5,10,5,0,10,0
6,0,160,42,10,2,0,1,0,5,11,6,0,9.5,0
6,0,167,42,10,2,0,1,0,9,5,0,4,10.5,1
6,0,167,42,10,2,0,1,0,9,11,2,0,7.5,0
6,0,167,42,10,2,0,1,0,9,10,1,0,8,0
6,0,146,42,11,1,1,0,0,10,14,4,0,10,0
6,0,146,42,11,1,1,0,0,10,11,1,0,11.5,0
6,0,146,42,11,1,1,0,0,10,9,0,1,12.5,2
6,0,153,42,11,3,0,0,1,14,10,0,4,10,1
6,0,153,42,11,3,0,0,1,14,9,0,5,10.5,1
6,0,153,42,11,3,0,0,1,14,11,0,3,9.5,0
6,0,160,42,11,2,0,1,0,9,14,5,0,10.5,0
6,0,160,42,11,2,0,1,0,9,11,2,0,12,0
6,0,160,42,11,2,0,1,0,9,10,1,0,12.5,0
6,0,167,42,11,2,0,1,0,11,9,0,2,12,0
6,0,167,42,11,2,0,1,0,11,10,0,1,11.5,0
6,0,167,42,11,2,0,1,0,11,14,3,0,9.5,0
6,0,146,42,12,1,1,0,0,12,11,0,1,11,0
6,0,146,42,12,1,1,0,0,12,9,0,3,12,2
6,0,146,42,12,1,1,0,0,12,13,1,0,10,0
6,0,153,42,12,3,0,0,1,13,9,0,4,11.5,2
6,0,153,42,12,3,0,0,1,13,12,0,1,10,0
6,0,153,42,12,3,0,0,1,13,11,0,2,10.5,0
6,0,160,42,12,2,0,1,0,9,11,2,0,12.5,0
6,0,160,42,12,2,0,1,0,9,12,3,0,12,0
6,0,160,42,12,2,0,1,0,9,13,4,0,11.5,0
6,0,167,42,12,2,0,1,0,11,12,1,0,11,0
6,0,167,42,12,2,0,1,0,11,13,2,0,10.5,0
6,0,167,42,12,2,0,1,0,11,9,0,2,12.5,0
6,0,146,42,13,1,1,0,0,15,10,0,5,13,2
6,0,146,42,13,1,1,0,0,15,14,0,1,11,1
6,0,146,42,13,1,1,0,0,15,12,0,3,12,1
6,0,153,42,13,3,0,0,1,14,10,0,4,13.5,0
6,0,153,42,13,3,0,0,1,14,12,0,2,12.5,0
6,0,153,42,13,3,0,0,1,14,15,1,0,11,0
6,0,160,42,13,2,0,1,0,12,15,3,0,12,0
6,0,160,42,13,2,0,1,0,12,10,0,2,14.5,1
6,0,160,42,13,2,0,1,0,12,14,2,0,12.5,0
6,0,167,42,13,2,0,1,0,10,14,4,0,13.5,0
6,0,167,42,13,2,0,1,0,10,15,5,0,13,0
6,0,167,42,13,2,0,1,0,10,12,2,0,14.5,0
6,0,146,42,14,1,1,0,0,14,11,0,3,13.5,2
6,0,146,42,14,1,1,0,0,14,13,0,1,12.5,0
6,0,146,42,14,1,1,0,0,14,14,0,0,12,0
6,0,153,42,14,3,0,0,1,14,14,0,0,12,0
6,0,153,42,14,3,0,0,1,14,11,0,3,13.5,1
6,0,153,42,14,3,0,0,1,14,13,0,1,12.5,0
6,0,160,42,14,2,0,1,0,13,11,0,2,14,1
6,0,160,42,14,2,0,1,0,13,14,1,0,12.5,0
6,0,160,42,14,2,0,1,0,13,14,1,0,12.5,0
6,0,167,42,14,2,0,1,0,11,14,3,0,13.5,0
6,0,167,42,14,2,0,1,0,11,13,2,0,14,0
6,0,167,42,14,2,0,1,0,11,14,3,0,13.5,0
6,0,146,42,15,1,1,0,0,16,13,0,3,14,1
6,0,146,42,15,1,1,0,0,16,15,0,1,13,0
6,0,146,42,15,1,1,0,0,16,13,0,3,14,1
6,0,153,42,15,3,0,0,1,15,13,0,2,14.5,0
6,0,153,42,15,3,0,0,1,15,16,1,0,13,0
6,0,153,42,15,3,0,0,1,15,13,0,2,14.5,0
6,0,160,42,15,2,0,1,0,13,15,2,0,14.5,0
6,0,160,42,15,2,0,1,0,13,13,0,0,15.5,0
6,0,160,42,15,2,0,1,0,13,16,3,0,14,0
6,0,167,42,15,2,0,1,0,13,15,2,0,14.5,0
6,0,167,42,15,2,0,1,0,13,13,0,0,15.5,1
6,0,167,42,15,2,0,1,0,13,16,3,0,14,0
6,0,146,42,16,1,1,0,0,18,15,0,3,12.5,0
6,0,146,42,16,1,1,0,0,18,12,0,6,14,2
6,0,146,42,16,1,1,0,0,18,13,0,5,13.5,0
6,0,153,42,16,3,0,0,1,13,18,5,0,13.5,0
6,0,153,42,16,3,0,0,1,13,15,2,0,15,0
6,0,153,42,16,3,0,0,1,13,12,0,1,16.5,0
6,0,160,42,16,2,0,1,0,15,12,0,3,15.5,1
6,0,160,42,16,2,0,1,0,15,18,3,0,12.5,0
6,0,160,42,16,2,0,1,0,15,13,0,2,15,1
6,0,167,42,16,2,0,1,0,12,15,3,0,15.5,0
6,0,167,42,16,2,0,1,0,12,13,1,0,16.5,0
6,0,167,42,16,2,0,1,0,12,18,6,0,14,0
6,0,146,42,17,1,1,0,0,15,14,0,1,14.5,0
6,0,146,42,17,1,1,0,0,15,15,0,0,14,0
6,0,146,42,17,1,1,0,0,15,14,0,1,14.5,0
6,0,153,42,17,3,0,0,1,14,15,1,0,14.5,0
6,0,153,42,17,3,0,0,1,14,15,1,0,14.5,0
6,0,153,42,17,3,0,0,1,14,14,0,0,15,0
6,0,160,42,17,2,0,1,0,15,15,0,0,14,0
6,0,160,42,17,2,0,1,0,15,14,0,1,14.5,0
6,0,160,42,17,2,0,1,0,15,14,0,1,14.5,0
6,0,167,42,17,2,0,1,0,14,15,1,0,14.5,0
6,0,167,42,17,2,0,1,0,14,14,0,0,15,0
6,0,167,42,17,2,0,1,0,14,15,1,0,14.5,0
6,0,146,42,18,1,1,0,0,17,16,0,1,14.5,0
6,0,146,42,18,1,1,0,0,17,14,0,3,15.5,1
6,0,146,42,18,1,1,0,0,17,15,0,2,15,0
6,0,153,42,18,3,0,0,1,16,15,0,1,15.5,0
6,0,153,42,18,3,0,0,1,16,14,0,2,16,1
6,0,153,42,18,3,0,0,1,16,17,1,0,14.5,0
6,0,160,42,18,2,0,1,0,15,17,2,0,15,0
6,0,160,42,18,2,0,1,0,15,16,1,0,15.5,0
6,0,160,42,18,2,0,1,0,15,14,0,1,16.5,1
6,0,167,42,18,2,0,1,0,14,15,1,0,16.5,1
6,0,167,42,18,2,0,1,0,14,16,2,0,16,0
6,0,167,42,18,2,0,1,0,14,17,3,0,15.5,0
6,0,146,42,19,1,1,0,0,16,16,0,0,16.5,0
6,0,146,42,19,1,1,0,0,16,16,0,0,16.5,0
6,0,146,42,19,1,1,0,0,16,17,1,0,16,0
6,0,153,42,19,3,0,0,1,16,16,0,0,16.5,0
6,0,153,42,19,3,0,0,1,16,16,0,0,16.5,0
6,0,153,42,19,3,0,0,1,16,17,1,0,16,0
6,0,160,42,19,2,0,1,0,16,17,1,0,16,0
6,0,160,42,19,2,0,1,0,16,16,0,0,16.5,0
6,0,160,42,19,2,0,1,0,16,16,0,0,16.5,0
6,0,167,42,19,2,0,1,0,17,16,0,1,16,0
6,0,167,42,19,2,0,1,0,17,16,0,1,16,0
6,0,167,42,19,2,0,1,0,17,16,0,1,16,0
6,0,146,42,20,1,1,0,0,18,16,0,2,16.5,0
6,0,146,42,20,1,1,0,0,18,16,0,2,16.5,0
6,0,146,42,20,1,1,0,0,18,17,0,1,16,0
6,0,153,42,20,3,0,0,1,16,18,2,0,16.5,0
6,0,153,42,20,3,0,0,1,16,17,1,0,17,0
6,0,153,42,20,3,0,0,1,16,16,0,0,17.5,0
6,0,160,42,20,2,0,1,0,17,18,1,0,16,0
6,0,160,42,20,2,0,1,0,17,16,0,1,17,1
6,0,160,42,20,2,0,1,0,17,16,0,1,17,1
6,0,167,42,20,2,0,1,0,16,16,0,0,17.5,0
6,0,167,42,20,2,0,1,0,16,18,2,0,16.5,0
6,0,167,42,20,2,0,1,0,16,17,1,0,17,0
6,0,146,42,21,1,1,0,0,18,16,0,2,18.5,0
6,0,146,42,21,1,1,0,0,18,17,0,1,18,0
6,0,146,42,21,1,1,0,0,18,20,2,0,16.5,0
6,0,153,42,21,3,0,0,1,20,18,0,2,16.5,0
6,0,153,42,21,3,0,0,1,20,16,0,4,17.5,0
6,0,153,42,21,3,0,0,1,20,17,0,3,17,0
6,0,160,42,21,2,0,1,0,17,20,3,0,17,0
6,0,160,42,21,2,0,1,0,17,18,1,0,18,0
6,0,160,42,21,2,0,1,0,17,16,0,1,19,1
6,0,167,42,21,2,0,1,0,16,17,1,0,19,0
6,0,167,42,21,2,0,1,0,16,20,4,0,17.5,0
6,0,167,42,21,2,0,1,0,16,18,2,0,18.5,0
6,0,146,42,22,1,1,0,0,18,17,0,1,9,0
6,0,146,42,22,1,1,0,0,18,18,0,0,8.5,0
6,0,146,42,22,1,1,0,0,18,0,0,18,17.5,5
6,0,153,42,22,3,0,0,1,18,0,0,18,17.5,1
6,0,153,42,22,3,0,0,1,18,18,0,0,8.5,0
6,0,153,42,22,3,0,0,1,18,17,0,1,9,0
6,0,160,42,22,2,0,1,0,17,18,1,0,9,0
6,0,160,42,22,2,0,1,0,17,18,1,0,9,0
6,0,160,42,22,2,0,1,0,17,0,0,17,18,3
6,0,167,42,22,2,0,1,0,0,18,18,0,17.5,0
6,0,167,42,22,2,0,1,0,0,18,18,0,17.5,0
6,0,167,42,22,2,0,1,0,0,17,17,0,18,1
6,0,146,42,23,1,1,0,0,14,16,2,0,15.5,0
6,0,146,42,23,1,1,0,0,14,16,2,0,15.5,0
6,0,146,42,23,1,1,0,0,14,15,1,0,16,0
6,0,153,42,23,3,0,0,1,15,14,0,1,16,0
6,0,153,42,23,3,0,0,1,15,16,1,0,15,0
6,0,153,42,23,3,0,0,1,15,16,1,0,15,0
6,0,160,42,23,2,0,1,0,16,16,0,0,14.5,0
6,0,160,42,23,2,0,1,0,16,14,0,2,15.5,1
6,0,160,42,23,2,0,1,0,16,15,0,1,15,1
6,0,167,42,23,2,0,1,0,16,15,0,1,15,0
6,0,167,42,23,2,0,1,0,16,14,0,2,15.5,0
6,0,167,42,23,2,0,1,0,16,16,0,0,14.5,0
6,0,146,42,24,1,1,0,0,16,15,0,1,16,0
6,0,146,42,24,1,1,0,0,16,16,0,0,15.5,0
6,0,146,42,24,1,1,0,0,16,16,0,0,15.5,0
6,0,153,42,24,3,0,0,1,15,16,1,0,16,0
6,0,153,42,24,3,0,0,1,15,16,1,0,16,0
6,0,153,42,24,3,0,0,1,15,16,1,0,16,0
6,0,160,42,24,2,0,1,0,16,16,0,0,15.5,0
6,0,160,42,24,2,0,1,0,16,16,0,0,15.5,0
6,0,160,42,24,2,0,1,0,16,15,0,1,16,1
6,0,167,42,24,2,0,1,0,16,16,0,0,15.5,0
6,0,167,42,24,2,0,1,0,16,15,0,1,16,0
6,0,167,42,24,2,0,1,0,16,16,0,0,15.5,0
6,0,146,42,25,1,1,0,0,16,17,1,0,16,0
6,0,146,42,25,1,1,0,0,16,16,0,0,16.5,0
6,0,146,42,25,1,1,0,0,16,16,0,0,16.5,0
6,0,153,42,25,3,0,0,1,17,16,0,1,16,0
6,0,153,42,25,3,0,0,1,17,16,0,1,16,0
6,0,153,42,25,3,0,0,1,17,16,0,1,16,0
6,0,160,42,25,2,0,1,0,16,16,0,0,16.5,0
6,0,160,42,25,2,0,1,0,16,17,1,0,16,0
6,0,160,42,25,2,0,1,0,16,16,0,0,16.5,0
6,0,167,42,25,2,0,1,0,16,16,0,0,16.5,0
6,0,167,42,25,2,0,1,0,16,17,1,0,16,0
6,0,167,42,25,2,0,1,0,16,16,0,0,16.5,0
6,0,146,42,26,1,1,0,0,17,16,0,1,16.5,0
6,0,146,42,26,1,1,0,0,17,16,0,1,16.5,0
6,0,146,42,26,1,1,0,0,17,17,0,0,16,0
6,0,153,42,26,3,0,0,1,17,17,0,0,16,0
6,0,153,42,26,3,0,0,1,17,16,0,1,16.5,0
6,0,153,42,26,3,0,0,1,17,16,0,1,16.5,0
6,0,160,42,26,2,0,1,0,16,17,1,0,16.5,0
6,0,160,42,26,2,0,1,0,16,17,1,0,16.5,0
6,0,160,42,26,2,0,1,0,16,16,0,0,17,0
6,0,167,42,26,2,0,1,0,16,17,1,0,16.5,0
6,0,167,42,26,2,0,1,0,16,17,1,0,16.5,0
6,0,167,42,26,2,0,1,0,16,16,0,0,17,0
6,0,146,42,27,1,1,0,0,16,20,4,0,16.5,0
6,0,146,42,27,1,1,0,0,16,17,1,0,18,0
6,0,146,42,27,1,1,0,0,16,16,0,0,18.5,0
6,0,153,42,27,3,0,0,1,20,16,0,4,16.5,0
6,0,153,42,27,3,0,0,1,20,17,0,3,16,0
6,0,153,42,27,3,0,0,1,20,16,0,4,16.5,0
6,0,160,42,27,2,0,1,0,17,16,0,1,18,1
6,0,160,42,27,2,0,1,0,17,16,0,1,18,1
6,0,160,42,27,2,0,1,0,17,20,3,0,16,0
6,0,167,42,27,2,0,1,0,16,20,4,0,16.5,0
6,0,167,42,27,2,0,1,0,16,17,1,0,18,0
6,0,167,42,27,2,0,1,0,16,16,0,0,18.5,0
6,0,147,43,1,2,0,1,0,15,20,5,0,15,0
6,0,147,43,1,2,0,1,0,15,15,0,0,17.5,0
6,0,147,43,1,2,0,1,0,15,15,0,0,17.5,0
6,0,154,43,1,3,0,0,1,15,20,5,0,15,0
6,0,154,43,1,3,0,0,1,15,15,0,0,17.5,0
6,0,154,43,1,3,0,0,1,15,15,0,0,17.5,0
6,0,161,43,1,2,0,1,0,20,15,0,5,15,1
6,0,161,43,1,2,0,1,0,20,15,0,5,15,1
6,0,161,43,1,2,0,1,0,20,15,0,5,15,1
6,0,168,43,1,3,0,0,1,15,15,0,0,17.5,0
6,0,168,43,1,3,0,0,1,15,15,0,0,17.5,0
6,0,168,43,1,3,0,0,1,15,20,5,0,15,0
6,0,147,43,2,2,0,1,0,18,20,2,0,15.5,0
6,0,147,43,2,2,0,1,0,18,20,2,0,15.5,0
6,0,147,43,2,2,0,1,0,18,11,0,7,20,1
6,0,154,43,2,3,0,0,1,20,20,0,0,14.5,0
6,0,154,43,2,3,0,0,1,20,11,0,9,19,0
6,0,154,43,2,3,0,0,1,20,18,0,2,15.5,0
6,0,161,43,2,2,0,1,0,20,11,0,9,19,1
6,0,161,43,2,2,0,1,0,20,18,0,2,15.5,0
6,0,161,43,2,2,0,1,0,20,20,0,0,14.5,0
6,0,168,43,2,3,0,0,1,11,20,9,0,19,0
6,0,168,43,2,3,0,0,1,11,18,7,0,20,1
6,0,168,43,2,3,0,0,1,11,20,9,0,19,0
6,0,147,43,3,2,0,1,0,20,20,0,0,19.5,0
6,0,147,43,3,2,0,1,0,20,19,0,1,20,0
6,0,147,43,3,2,0,1,0,20,20,0,0,19.5,0
6,0,154,43,3,3,0,0,1,20,19,0,1,20,0
6,0,154,43,3,3,0,0,1,20,20,0,0,19.5,0
6,0,154,43,3,3,0,0,1,20,20,0,0,19.5,0
6,0,161,43,3,2,0,1,0,20,20,0,0,19.5,0
6,0,161,43,3,2,0,1,0,20,20,0,0,19.5,0
6,0,161,43,3,2,0,1,0,20,19,0,1,20,0
6,0,168,43,3,3,0,0,1,19,20,1,0,20,0
6,0,168,43,3,3,0,0,1,19,20,1,0,20,0
6,0,168,43,3,3,0,0,1,19,20,1,0,20,0
6,0,147,43,4,2,0,1,0,20,20,0,0,20,0
6,0,147,43,4,2,0,1,0,20,20,0,0,20,0
6,0,147,43,4,2,0,1,0,20,20,0,0,20,0
6,0,154,43,4,3,0,0,1,20,20,0,0,20,0
6,0,154,43,4,3,0,0,1,20,20,0,0,20,0
6,0,154,43,4,3,0,0,1,20,20,0,0,20,0
6,0,161,43,4,2,0,1,0,20,20,0,0,20,0
6,0,161,43,4,2,0,1,0,20,20,0,0,20,0
6,0,161,43,4,2,0,1,0,20,20,0,0,20,0
6,0,168,43,4,3,0,0,1,20,20,0,0,20,0
6,0,168,43,4,3,0,0,1,20,20,0,0,20,0
6,0,168,43,4,3,0,0,1,20,20,0,0,20,0
6,0,147,43,5,2,0,1,0,20,20,0,0,15.5,0
6,0,147,43,5,2,0,1,0,20,11,0,9,20,1
6,0,147,43,5,2,0,1,0,20,20,0,0,15.5,0
6,0,154,43,5,3,0,0,1,20,20,0,0,15.5,0
6,0,154,43,5,3,0,0,1,20,20,0,0,15.5,0
6,0,154,43,5,3,0,0,1,20,11,0,9,20,0
6,0,161,43,5,2,0,1,0,20,11,0,9,20,4
6,0,161,43,5,2,0,1,0,20,20,0,0,15.5,0
6,0,161,43,5,2,0,1,0,20,20,0,0,15.5,0
6,0,168,43,5,3,0,0,1,11,20,9,0,20,0
6,0,168,43,5,3,0,0,1,11,20,9,0,20,0
6,0,168,43,5,3,0,0,1,11,20,9,0,20,0
6,0,147,43,6,2,0,1,0,20,20,0,0,20,0
6,0,147,43,6,2,0,1,0,20,20,0,0,20,0
6,0,147,43,6,2,0,1,0,20,20,0,0,20,0
6,0,154,43,6,3,0,0,1,20,20,0,0,20,0
6,0,154,43,6,3,0,0,1,20,20,0,0,20,0
6,0,154,43,6,3,0,0,1,20,20,0,0,20,0
6,0,161,43,6,2,0,1,0,20,20,0,0,20,0
6,0,161,43,6,2,0,1,0,20,20,0,0,20,0
6,0,161,43,6,2,0,1,0,20,20,0,0,20,2
6,0,168,43,6,3,0,0,1,20,20,0,0,20,0
6,0,168,43,6,3,0,0,1,20,20,0,0,20,0
6,0,168,43,6,3,0,0,1,20,20,0,0,20,0
6,0,147,43,7,2,0,1,0,20,20,0,0,20,0
6,0,147,43,7,2,0,1,0,20,20,0,0,20,0
6,0,147,43,7,2,0,1,0,20,20,0,0,20,0
6,0,154,43,7,3,0,0,1,20,20,0,0,20,0
6,0,154,43,7,3,0,0,1,20,20,0,0,20,0
6,0,154,43,7,3,0,0,1,20,20,0,0,20,0
6,0,161,43,7,2,0,1,0,20,20,0,0,20,0
6,0,161,43,7,2,0,1,0,20,20,0,0,20,0
6,0,161,43,7,2,0,1,0,20,20,0,0,20,0
6,0,168,43,7,3,0,0,1,20,20,0,0,20,0
6,0,168,43,7,3,0,0,1,20,20,0,0,20,0
6,0,168,43,7,3,0,0,1,20,20,0,0,20,0
6,0,147,43,8,2,0,1,0,20,20,0,0,10.5,0
6,0,147,43,8,2,0,1,0,20,1,0,19,20,2
6,0,147,43,8,2,0,1,0,20,20,0,0,10.5,0
6,0,154,43,8,3,0,0,1,20,20,0,0,10.5,0
6,0,154,43,8,3,0,0,1,20,1,0,19,20,3
6,0,154,43,8,3,0,0,1,20,20,0,0,10.5,0
6,0,161,43,8,2,0,1,0,20,20,0,0,10.5,0
